Symbol,Name,Sector,Industry,Type,Source,Website,LogoUrl,Exchange,ShortName,LongName,Market,FundFamily,MarketCapValue,YahooTicker,ExchangeCode
ATOM,Atomic Minerals Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.atomicminerals.ca,https://logo.clearbit.com/atomicminerals.ca,VAN,ATOMIC MINERALS CORPORATION,Atomic Minerals Corporation,ca_market,,1482558,ATOM.V,TSXV
ATW,Atw Tech Inc,Technology,Software—Infrastructure,EQUITY,,https://www.atwtech.com,https://logo.clearbit.com/atwtech.com,VAN,ATW TECH INC,ATW Tech Inc.,ca_market,,4276240,ATW.V,TSXV
ATX,Atex Resources Inc,Basic Materials,Gold,EQUITY,,https://www.atexresources.com,https://logo.clearbit.com/atexresources.com,VAN,ATEX RESOURCES INC,ATEX Resources Inc.,ca_market,,43896260,ATX.V,TSXV
ATY,Atico Mining Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.aticomining.com,https://logo.clearbit.com/aticomining.com,VAN,ATICO MINING CORPORATION,Atico Mining Corporation,ca_market,,28502210,ATY.V,TSXV
AU,Aurion Resources Ltd,Basic Materials,Gold,EQUITY,,https://www.aurionresources.com,https://logo.clearbit.com/aurionresources.com,VAN,AURION RESOURCES LTD.,Aurion Resources Ltd.,ca_market,,47557124,AU.V,TSXV
AUAU,Allegiant Gold Ltd,Basic Materials,Gold,EQUITY,,https://www.allegiantgold.com,https://logo.clearbit.com/allegiantgold.com,VAN,ALLEGIANT GOLD LTD,Allegiant Gold Ltd.,ca_market,,17263514,AUAU.V,TSXV
AUC,Goldplay Mining Inc,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://goldplaymining.ca,https://logo.clearbit.com/goldplaymining.ca,VAN,GOLDPLAY MINING INC,Goldplay Mining Inc.,ca_market,,2523400,AUC.V,TSXV
AUD.P,Audrey Capital Corporation,,,,,,,,,,,,,AUD.P.V,TSXV
AUEN,Golden Sky Minerals Corp,Basic Materials,Gold,EQUITY,,https://goldenskyminerals.com,https://logo.clearbit.com/goldenskyminerals.com,VAN,GOLDEN SKY MINERALS CORP,Golden Sky Minerals Corp.,ca_market,,4043465,AUEN.V,TSXV
AUGC,Au Gold Corp,Basic Materials,Gold,EQUITY,,https://www.augoldcorp.com,https://logo.clearbit.com/augoldcorp.com,VAN,AU GOLD CORP,Au Gold Corp.,ca_market,,658116,AUGC.V,TSXV
AUL,Aurelius Minerals Inc,Basic Materials,Gold,EQUITY,,https://www.aureliusminerals.com,https://logo.clearbit.com/aureliusminerals.com,VAN,AURELIUS MINERALS INC,Aurelius Minerals Inc.,ca_market,,4051560,AUL.V,TSXV
AUMB,1911 Gold Corp,Basic Materials,Gold,EQUITY,,https://www.1911gold.com,https://logo.clearbit.com/1911gold.com,VAN,1911 GOLD CORPORATION,1911 Gold Corporation,ca_market,,8185944,AUMB.V,TSXV
AUN,Aurcana Silver Corp,Basic Materials,Silver,EQUITY,,https://www.aurcana.com,https://logo.clearbit.com/aurcana.com,VAN,AURCANA SILVER CORPORATION,Aurcana Silver Corporation,ca_market,,2920070,AUN.V,TSXV
AUQ,Auq Gold Mining Inc,Basic Materials,Gold,EQUITY,,https://www.auqgold.com,https://logo.clearbit.com/auqgold.com,VAN,AUQ GOLD MINING INC,AuQ Gold Mining Inc.,ca_market,,933120,AUQ.V,TSXV
AUR.H,Aurora Royalties Inc,,,,,,,,,,,,,AUR.H.V,TSXV
AUTO,Carbeeza Inc,Technology,Software—Application,EQUITY,,https://www.carbeeza.com,https://logo.clearbit.com/carbeeza.com,VAN,CARBEEZA INC,Carbeeza Inc.,ca_market,,11805646,AUTO.V,TSXV
AUU,Gold79 Mines Ltd,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.gold79mines.com,https://logo.clearbit.com/gold79mines.com,VAN,GOLD79 MINES LTD,Gold79 Mines Ltd.,ca_market,,2881920,AUU.V,TSXV
AVCR,Avricore Health Inc,Healthcare,Diagnostics & Research,EQUITY,,https://www.avricorehealth.com,https://logo.clearbit.com/avricorehealth.com,VAN,AVRICORE HEALTH INC,Avricore Health Inc.,ca_market,,14552446,AVCR.V,TSXV
AVG,Avidian Gold Corp,Basic Materials,Gold,EQUITY,,https://www.avidiangold.com,https://logo.clearbit.com/avidiangold.com,VAN,AVIDIAN GOLD CORP,Avidian Gold Corp.,ca_market,,6595680,AVG.V,TSXV
AVN,Avanti Helium Corp,Energy,Oil & Gas E&P,EQUITY,,https://www.avantienergy.com,https://logo.clearbit.com/avantienergy.com,VAN,AVANTI HELIUM CORP,Avanti Helium Corp.,ca_market,,42467920,AVN.V,TSXV
AVU,Avrupa Minerals Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://avrupaminerals.com,https://logo.clearbit.com/avrupaminerals.com,VAN,AVRUPA MINERALS LTD.,Avrupa Minerals Ltd.,ca_market,,982143,AVU.V,TSXV
AVX,Altair Resources Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.altairresources.com,https://logo.clearbit.com/altairresources.com,VAN,ALTAIR RESOURCES INC,Altair Resources Inc.,ca_market,,1218660,AVX.V,TSXV
AWE,Thunderstruck Resources Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.thunderstruck.ca,https://logo.clearbit.com/thunderstruck.ca,VAN,THUNDERSTRUCK RESOURCES LTD,Thunderstruck Resources Ltd.,ca_market,,5422410,AWE.V,TSXV
AWI,Advent Awi Holdings Inc,Consumer Cyclical,Specialty Retail,EQUITY,,,,VAN,ADVENT AWI HOLDINGS INC,Advent-AWI Holdings Inc.,ca_market,,9548400,AWI.V,TSXV
AWM,Angel Wing Metals Inc,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.angelwingmetals.com,https://logo.clearbit.com/angelwingmetals.com,VAN,ANGEL WING METALS INC,Angel Wing Metals Inc.,ca_market,,,AWM.V,TSXV
AWX,Arcwest Exploration Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://arcwestexploration.com,https://logo.clearbit.com/arcwestexploration.com,VAN,ARCWEST EXPLORATION INC,ArcWest Exploration Inc.,ca_market,,4951572,AWX.V,TSXV
AXE,Acceleware Ltd,Technology,Software—Application,EQUITY,,https://www.acceleware.com,https://logo.clearbit.com/acceleware.com,VAN,ACCELEWARE LTD,Acceleware Ltd.,ca_market,,48573000,AXE.V,TSXV
AXL,Arrow Exploration Corp,Energy,Oil & Gas E&P,EQUITY,,https://www.arrowexploration.ca,https://logo.clearbit.com/arrowexploration.ca,VAN,ARROW EXPLORATION CORP,Arrow Exploration Corp.,ca_market,,49261640,AXL.V,TSXV
AXM,Axmin Inc,Basic Materials,Gold,EQUITY,,https://www.axmininc.com,https://logo.clearbit.com/axmininc.com,VAN,AXMIN INC,AXMIN Inc.,ca_market,,6921849,AXM.V,TSXV
AZ,A2Z Smart Technologies Corp,Industrials,Aerospace & Defense,EQUITY,,https://a2zas.com,https://logo.clearbit.com/a2zas.com,VAN,A2Z SMART TECHNOLOGIES CORP,A2Z Smart Technologies Corp.,ca_market,,73600488,AZ.V,TSXV
AZC.P,A2Zcryptocap Inc,,,,,,,,,,,,,AZC.P.V,TSXV
AZM,Azimut Exploration Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.azimut-exploration.com,https://logo.clearbit.com/azimut-exploration.com,VAN,Azimut Exploration Inc.,Azimut Exploration Inc.,ca_market,,48228840,AZM.V,TSXV
AZR,Azarga Metals Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.azargametals.com,https://logo.clearbit.com/azargametals.com,VAN,AZARGA METALS CORP,Azarga Metals Corp.,ca_market,,2496720,AZR.V,TSXV
AZS,Arizona Silver Exploration Inc,Basic Materials,Silver,EQUITY,,https://www.arizonasilverexploration.com,https://logo.clearbit.com/arizonasilverexploration.com,VAN,ARIZONA SILVER EXPLORATION INC,Arizona Silver Exploration Inc.,ca_market,,,AZS.V,TSXV
AZT,Aztec Minerals Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://aztecminerals.com,https://logo.clearbit.com/aztecminerals.com,VAN,AZTEC MINERALS CORP,Aztec Minerals Corp.,ca_market,,13317107,AZT.V,TSXV
B,Bcm Resources Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bcmresources.com,https://logo.clearbit.com/bcmresources.com,VAN,BCM RESOURCES CORPORATION,BCM Resources Corporation,ca_market,,9530592,B.V,TSXV
BAG,Blende Silver Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.blendesilver.com,https://logo.clearbit.com/blendesilver.com,VAN,BLENDE SILVER CORP,Blende Silver Corp.,ca_market,,1948233,BAG.V,TSXV
BAL.H,Balto Resources Ltd,,,,,,,,,,,,,BAL.H.V,TSXV
BARU,Baru Gold Corp,Basic Materials,Gold,EQUITY,,https://www.barugold.com,https://logo.clearbit.com/barugold.com,VAN,BARU GOLD CORP,Baru Gold Corporation,ca_market,,5907420,BARU.V,TSXV
BASQ.P,Bastion Square Partners Inc,,,,,,,,,,,,,BASQ.P.V,TSXV
BAT,Batero Gold Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://baterogold.com,https://logo.clearbit.com/baterogold.com,VAN,BATERO GOLD CORP.,Batero Gold Corp.,ca_market,,4031370,BAT.V,TSXV
BAU,Blue Star Gold Corp,Basic Materials,Gold,EQUITY,,https://bluestargold.ca,https://logo.clearbit.com/bluestargold.ca,VAN,BLUE STAR GOLD CORP,Blue Star Gold Corp.,ca_market,,19937550,BAU.V,TSXV
BAV.H,Bravern Ventures Ltd,,,,,,,,,,,,,BAV.H.V,TSXV
BAY,Aston Bay Holdings Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://astonbayholdings.com,https://logo.clearbit.com/astonbayholdings.com,VAN,ASTON BAY HOLDINGS LTD,Aston Bay Holdings Ltd.,ca_market,,7097959,BAY.V,TSXV
BBB,Brixton Metals Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.brixtonmetals.com,https://logo.clearbit.com/brixtonmetals.com,VAN,BRIXTON METALS CORPORATION,Brixton Metals Corporation,ca_market,,38685452,BBB.V,TSXV
BCC.P,Benz Capital Corp,,,EQUITY,,,,VAN,Benz Capital Corp,Benz Capital Corp,ca_market,,,BCC.P.V,TSXV
BCF,Builders Capital Mortgage Corp,Financial Services,Mortgage Finance,EQUITY,,https://builderscapital.ca,https://logo.clearbit.com/builderscapital.ca,VAN,BUILDERS CAPITAL MORTGAGE CORP,Builders Capital Mortgage Corp.,ca_market,,28723970,BCF.V,TSXV
BCM,Bear Creek Mining Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bearcreekmining.com,https://logo.clearbit.com/bearcreekmining.com,VAN,BEAR CREEK MINING CORP.,Bear Creek Mining Corporation,ca_market,,55922848,BCM.V,TSXV
BCU,Bell Copper Corp,Basic Materials,Copper,EQUITY,,https://www.bellcopper.net,https://logo.clearbit.com/bellcopper.net,VAN,BELL COPPER CORPORATION,Bell Copper Corporation,ca_market,,17218246,BCU.V,TSXV
BDGC,Boundary Gold and Copper Mining Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,,,VAN,BOUNDARY GOLD AND COPPER MINING,Boundary Gold and Copper Mining Ltd.,ca_market,,789177,BDGC.V,TSXV
BEA,Belmont Resources Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://belmontresources.com,https://logo.clearbit.com/belmontresources.com,VAN,BELMONT RESOURCES INC,Belmont Resources Inc.,ca_market,,2199141,BEA.V,TSXV
BECN,Beacn Wizardry and Magic Inc,Financial Services,Shell Companies,EQUITY,,https://www.beacn.com,https://logo.clearbit.com/beacn.com,VAN,BEACN WIZARDRY AND MAGIC INC,Beacn Wizardry and Magic Inc.,ca_market,,10696075,BECN.V,TSXV
BEN.H,Butte Energy Inc,,,,,,,,,,,,,BEN.H.V,TSXV
BES,Braille Energy Systems Inc,Industrials,Electrical Equipment & Parts,EQUITY,,https://www.brailleenergysystemsinc.com,https://logo.clearbit.com/brailleenergysystemsinc.com,VAN,BRAILLE ENERGY SYSTEMS INC,Braille Energy Systems Inc.,ca_market,,7689271,BES.V,TSXV
BEW,Bewhere Holdings Inc,Technology,Communication Equipment,EQUITY,,https://www.bewhere.com,https://logo.clearbit.com/bewhere.com,VAN,BEWHERE HOLDINGS INC,BeWhere Holdings Inc.,ca_market,,18491676,BEW.V,TSXV
BEX,Benton Resources Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bentonresources.ca,https://logo.clearbit.com/bentonresources.ca,VAN,BENTON RESOURCES INC,Benton Resources Inc.,ca_market,,10718585,BEX.V,TSXV
BGA,Bioneutra Global Corp,Consumer Defensive,Packaged Foods,EQUITY,,https://www.bioneutra.ca,https://logo.clearbit.com/bioneutra.ca,VAN,BIONEUTRA GLOBAL CORPORATION,BioNeutra Global Corporation,ca_market,,3483660,BGA.V,TSXV
BGD,Bullion Gold Resources Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bulliongold.ca,https://logo.clearbit.com/bulliongold.ca,VAN,BULLION GOLD RESOURCES CORP,Bullion Gold Resources Corp.,ca_market,,2226756,BGD.V,TSXV
BGF,Beauce Gold Fields Inc,Basic Materials,Gold,EQUITY,,https://www.beaucegold.com,https://logo.clearbit.com/beaucegold.com,VAN,BEAUCE GOLD FIELDS INC,Beauce Gold Fields Inc.,ca_market,,2478025,BGF.V,TSXV
BGS,Baroyeca Gold and Silver Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://baroyeca.com,https://logo.clearbit.com/baroyeca.com,VAN,BAROYECA GOLD AND SILVER INC,Baroyeca Gold & Silver Inc.,ca_market,,3750700,BGS.V,TSXV
BHS,Bayhorse Silver Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bayhorsesilver.com,https://logo.clearbit.com/bayhorsesilver.com,VAN,BAYHORSE SILVER INC,Bayhorse Silver Inc.,ca_market,,6273300,BHS.V,TSXV
BHT,Braveheart Resources Inc,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://braveheartresources.com,https://logo.clearbit.com/braveheartresources.com,VAN,BRAVEHEART RESOURCES INC,Braveheart Resources Inc.,ca_market,,12781860,BHT.V,TSXV
BIG,Hercules Silver Corp,Basic Materials,Gold,EQUITY,,https://www.baldeaglegold.com,https://logo.clearbit.com/baldeaglegold.com,VAN,HERCULES SILVER CORP,Bald Eagle Gold Corp.,ca_market,,6832020,BIG.V,TSXV
BIGT,Big Tree Carbon Inc,,,EQUITY,,,,VAN,BIG TREE CARBON INC,,ca_market,,,BIGT.V,TSXV
BILD,Builddirect.com Technologies Inc,Communication Services,Internet Content & Information,EQUITY,,https://www.builddirect.com,https://logo.clearbit.com/builddirect.com,VAN,BUILDDIRECT.COM TECHNOLOGIES IN,BuildDirect.com Technologies Inc.,ca_market,,13331385,BILD.V,TSXV
BITK,Blockchaink2 Corp,Financial Services,Capital Markets,EQUITY,,https://blockchaink2.com,https://logo.clearbit.com/blockchaink2.com,VAN,BLOCKCHAINK2 CORP,BlockchainK2 Corp.,ca_market,,2265435,BITK.V,TSXV
BKM,Pacific Booker Minerals Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.pacificbooker.com,https://logo.clearbit.com/pacificbooker.com,VAN,Pacific Booker Minerals Inc.,Pacific Booker Minerals Inc.,ca_market,,13413600,BKM.V,TSXV
BKMT,Blockmint Technologies Inc,Financial Services,Capital Markets,EQUITY,,https://www.blockmint.ai,https://logo.clearbit.com/blockmint.ai,VAN,BLOCKMINT TECHNOLOGIES INC,Blockmint Technologies Inc.,ca_market,,1929704,BKMT.V,TSXV
BLM,Blumetric Environmental Inc,Industrials,Waste Management,EQUITY,,https://www.blumetric.ca,https://logo.clearbit.com/blumetric.ca,VAN,BLUMETRIC ENVIRONMENTAL INC,BluMetric Environmental Inc.,ca_market,,10113495,BLM.V,TSXV
BLOK,Globalblock Digital Asset Trading Ltd,Financial Services,Capital Markets,EQUITY,,https://www.globalblockdigital.com,https://logo.clearbit.com/globalblockdigital.com,VAN,GLOBALBLOCK DIGITAL ASSET TRADI,GlobalBlock Digital Asset Trading Limited,ca_market,,7346430,BLOK.V,TSXV
BLTC.P,Baltic I Acquisition Corp,,,,,,,,,,,,,BLTC.P.V,TSXV
BLUE,Blue Thunder Mining Inc,Basic Materials,Gold,EQUITY,,https://www.bluethundermining.com,https://logo.clearbit.com/bluethundermining.com,VAN,BLUE THUNDER MINING INC,Blue Thunder Mining Inc.,ca_market,,2108190,BLUE.V,TSXV
BM.H,Bc Moly Ltd,,,,,,,,,,,,,BM.H.V,TSXV
BME,Barsele Minerals Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.barseleminerals.com,https://logo.clearbit.com/barseleminerals.com,VAN,BARSELE MINERALS CORP,Barsele Minerals Corp.,ca_market,,49247240,BME.V,TSXV
BMET,Bemetals Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bemetalscorp.com,https://logo.clearbit.com/bemetalscorp.com,VAN,BEMETALS CORP,BeMetals Corp.,ca_market,,23942654,BMET.V,TSXV
BMEX,Bmex Gold Inc,Basic Materials,Gold,EQUITY,,https://www.bmexgold.com,https://logo.clearbit.com/bmexgold.com,VAN,BMEX GOLD INC,BMEX Gold Inc.,ca_market,,3334790,BMEX.V,TSXV
BMG,Black Mountain Gold USA Corp,Basic Materials,Gold,EQUITY,,https://www.blackmountaingoldusa.com,https://logo.clearbit.com/blackmountaingoldusa.com,VAN,BLACK MOUNTAIN GOLD USA CORP,Black Mountain Gold USA Corp.,ca_market,,11392563,BMG.V,TSXV
BMK,Macdonald Mines Expl Ltd,Basic Materials,Gold,EQUITY,,https://www.macdonaldmines.com,https://logo.clearbit.com/macdonaldmines.com,VAN,MACDONALD MINES EXPL LTD.,MacDonald Mines Exploration Ltd.,ca_market,,2572140,BMK.V,TSXV
BMM,Black Mammoth Metals Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.blackmammothmetals.com,https://logo.clearbit.com/blackmammothmetals.com,VAN,BLACK MAMMOTH METALS CORP,Black Mammoth Metals Corporation,ca_market,,1877188,BMM.V,TSXV
BMR,Battery Mineral Resources Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bmrcorp.com,https://logo.clearbit.com/bmrcorp.com,VAN,BATTERY MINERAL RESOURCES CORP,Battery Mineral Resources Corp.,ca_market,,39300560,BMR.V,TSXV
BMV,Bathurst Metals Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://bathurstmetals.com,https://logo.clearbit.com/bathurstmetals.com,VAN,BATHURST METALS CORP,Bathurst Metals Corp.,ca_market,,1244240,BMV.V,TSXV
BNCH,Benchmark Metals Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.benchmarkmetals.com,https://logo.clearbit.com/benchmarkmetals.com,VAN,BENCHMARK METALS INC,Benchmark Metals Inc.,ca_market,,69606512,BNCH.V,TSXV
BNXA,Banxa Holdings Inc,Technology,Information Technology Services,EQUITY,,https://www.banxa.com,https://logo.clearbit.com/banxa.com,VAN,BANXA HOLDINGS INC,Banxa Holdings Inc.,ca_market,,31775170,BNXA.V,TSXV
BNZ,Bonanza Mining Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://bonanzamining.com,https://logo.clearbit.com/bonanzamining.com,VAN,BONANZA MINING CORPORATION,Bonanza Mining Corporation,ca_market,,4145238,BNZ.V,TSXV
BOAT,The Limestone Boat Company Ltd,Consumer Cyclical,Recreational Vehicles,EQUITY,,https://www.limestoneboats.com,https://logo.clearbit.com/limestoneboats.com,VAN,THE LIMESTONE BOAT COMPANY LIMI,The Limestone Boat Company Limited,ca_market,,5922550,BOAT.V,TSXV
BOL,Bold Ventures Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.boldventuresinc.com,https://logo.clearbit.com/boldventuresinc.com,VAN,BOLD VENTURES INC,Bold Ventures Inc.,ca_market,,4527660,BOL.V,TSXV
BP,Backstageplay Inc,Communication Services,Electronic Gaming & Multimedia,EQUITY,,https://www.backstageplay.com,https://logo.clearbit.com/backstageplay.com,VAN,BACKSTAGEPLAY INC,Backstageplay Inc.,ca_market,,1551585,BP.V,TSXV
BQE,Bqe Water Inc,Industrials,Waste Management,EQUITY,,https://www.bqewater.com,https://logo.clearbit.com/bqewater.com,VAN,BQE WATER INC,BQE Water Inc.,ca_market,,34691160,BQE.V,TSXV
BRAU,Big Ridge Gold Corp,Basic Materials,Gold,EQUITY,,https://www.bigridgegold.com,https://logo.clearbit.com/bigridgegold.com,VAN,BIG RIDGE GOLD CORP,Big Ridge Gold Corp.,ca_market,,12204490,BRAU.V,TSXV
BRC,Blackrock Silver Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.blackrocksilver.com,https://logo.clearbit.com/blackrocksilver.com,VAN,BLACKROCK SILVER CORP,Blackrock Silver Corp.,ca_market,,59102156,BRC.V,TSXV
BRG,Brigadier Gold Ltd,Basic Materials,Gold,EQUITY,,https://www.brigadiergold.ca,https://logo.clearbit.com/brigadiergold.ca,VAN,BRIGADIER GOLD LIMITED,Brigadier Gold Limited,ca_market,,775896,BRG.V,TSXV
BRM,Biorem Inc,Industrials,Pollution & Treatment Controls,EQUITY,,https://www.biorem.biz,https://logo.clearbit.com/biorem.biz,VAN,BIOREM INC.,BioRem Inc.,ca_market,,10834180,BRM.V,TSXV
BRN.PR.A,Brookfield Investments Corp Pref A,,,,,,,,,,,,,BRN.PR.A.V,TSXV
BRO,Barksdale Resources Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.barksdaleresources.com,https://logo.clearbit.com/barksdaleresources.com,VAN,BARKSDALE RESOURCES CORP,Barksdale Resources Corp.,ca_market,,36309728,BRO.V,TSXV
BRTA.H,Beretta Ventures Ltd,,,,,,,,,,,,,BRTA.H.V,TSXV
BRVO,Bravo Mining Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.bravomining.com,https://logo.clearbit.com/bravomining.com,VAN,BRAVO MINING CORP,Bravo Mining Corp.,ca_market,,,BRVO.V,TSXV
BRW,Brunswick Exploration Inc,Basic Materials,Gold,EQUITY,,https://www.brwexplo.ca,https://logo.clearbit.com/brwexplo.ca,VAN,BRUNSWICK EXPLORATION INC,Brunswick Exploration Inc.,ca_market,,39411000,BRW.V,TSXV
BRZ,Bearing Lithium Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bearinglithium.com,https://logo.clearbit.com/bearinglithium.com,VAN,BEARING LITHIUM CORP,Bearing Lithium Corp.,ca_market,,30577040,BRZ.V,TSXV
BSK,Blue Sky Uranium Corp,Energy,Uranium,EQUITY,,https://www.blueskyuranium.com,https://logo.clearbit.com/blueskyuranium.com,VAN,BLUE SKY URANIUM CORP,Blue Sky Uranium Corp.,ca_market,,26368684,BSK.V,TSXV
BSR,Bluestone Resources Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bluestoneresources.ca,https://logo.clearbit.com/bluestoneresources.ca,VAN,BLUESTONE RESOURCES INC,Bluestone Resources Inc.,ca_market,,60813992,BSR.V,TSXV
BST.H,Bessor Minerals Inc,,,,,,,,,,,,,BST.H.V,TSXV
BTCW,Bitcoin Well Inc,Financial Services,Capital Markets,EQUITY,,https://bitcoinwell.com,https://logo.clearbit.com/bitcoinwell.com,VAN,BITCOIN WELL INC,Bitcoin Well Inc.,ca_market,,8629800,BTCW.V,TSXV
BTI,Bioasis Technologies Inc,Healthcare,Biotechnology,EQUITY,,https://www.bioasis.us,https://logo.clearbit.com/bioasis.us,VAN,BIOASIS TECHNOLOGIES INC.,Bioasis Technologies Inc.,ca_market,,12264480,BTI.V,TSXV
BTR,Bonterra Resources Inc,Basic Materials,Gold,EQUITY,,https://www.btrgold.com,https://logo.clearbit.com/btrgold.com,VAN,BONTERRA RESOURCES INC.,Bonterra Resources Inc.,ca_market,,53959648,BTR.V,TSXV
BTT,Bitterroot Resources Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bitterrootresources.com,https://logo.clearbit.com/bitterrootresources.com,VAN,BITTERROOT RESOURCES LTD,Bitterroot Resources Ltd.,ca_market,,4404653,BTT.V,TSXV
BTU,Btu Metals Corp,Basic Materials,Gold,EQUITY,,https://www.btumetals.com,https://logo.clearbit.com/btumetals.com,VAN,BTU METALS CORP,BTU Metals Corp.,ca_market,,2807900,BTU.V,TSXV
BTV,Bluerush Inc,Technology,Software—Application,EQUITY,,https://www.bluerush.com,https://logo.clearbit.com/bluerush.com,VAN,BLUERUSH INC,BlueRush Inc.,ca_market,,7292565,BTV.V,TSXV
BUD,Satori Resources Inc,Basic Materials,Gold,EQUITY,,https://www.satoriresources.ca,https://logo.clearbit.com/satoriresources.ca,VAN,SATORI RESOURCES INC,Satori Resources Inc.,ca_market,,4358290,BUD.V,TSXV
BUF,Buffalo Coal Corp,Energy,Thermal Coal,EQUITY,,https://www.buffalocoal.co.za,https://logo.clearbit.com/buffalocoal.co.za,VAN,BUFFALO COAL CORP,Buffalo Coal Corp.,ca_market,,6320294,BUF.V,TSXV
BURG,Burin Gold Corp,Basic Materials,Gold,EQUITY,,https://www.burin-gold.com,https://logo.clearbit.com/burin-gold.com,VAN,BURIN GOLD CORP,Burin Gold Corp.,ca_market,,3451518,BURG.V,TSXV
BVA,Bravada Gold Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.bravadagold.com,https://logo.clearbit.com/bravadagold.com,VAN,BRAVADA GOLD CORPORATION,Bravada Gold Corporation,ca_market,,2418087,BVA.V,TSXV
BWCG,Blackwolf Copper and Gold Ltd,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.blackwolfcopperandgold.com,https://logo.clearbit.com/blackwolfcopperandgold.com,VAN,BLACKWOLF COPPER AND GOLD LTD,Blackwolf Copper and Gold Ltd.,ca_market,,8290925,BWCG.V,TSXV
BWLK,Boardwalktech Software Corp,Technology,Software—Application,EQUITY,,https://www.boardwalktech.com,https://logo.clearbit.com/boardwalktech.com,VAN,BOARDWALKTECH SOFTWARE CORP,Boardwalktech Software Corp.,ca_market,,36001752,BWLK.V,TSXV
BWR,Bwr Exploration Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://bwrexploration.com,https://logo.clearbit.com/bwrexploration.com,VAN,BWR EXPLORATION INC,BWR Exploration Inc.,ca_market,,2536050,BWR.V,TSXV
